,s_id,user_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,cluster
593,29,p22,46.6593,16.8512,51.0728,10.2275,0.5240516195948639,1.4211482599766694,19.0,1.0,1,3
594,29,p23,47.2833,16.0142,52.6472,10.3898,0.2113875351102803,1.4295901193602871,19.0,1.0,1,4
595,29,p24,46.2504,15.6797,52.1309,9.4579,0.5407249393175795,1.3983478980930961,19.0,1.0,1,0
596,30,p0,6.1338,5.8634,5.5567,22.5539,1.3967228071453548,1.7394350722656169,23.0,1.0,1,0
597,30,p1,6.8735,5.9371,6.265,22.6604,1.4328759960303614,1.7311842819417418,23.0,1.0,1,3
598,30,p2,7.209,6.2236,6.8432,22.1686,1.4008143809941416,1.7539724332353674,22.0,1.0,1,0
599,30,p5,8.6648,17.4931,8.9041,2.8286,1.6171087780356646,1.764288342016537,20.0,1.0,1,4
600,30,p8,24.347,10.3508,18.3229,22.6392,1.517767202175617,1.7360567662445059,19.0,1.0,1,3
601,30,p9,25.1684,10.7807,18.6007,22.4357,1.9400421258312923,2.1770848873635558,15.0,1.0,1,2
602,30,p10,27.8412,6.5652,27.1644,18.7601,0.7697393325015944,1.472780307711261,27.0,1.0,1,3
603,30,p11,30.7264,3.9263,19.8827,21.3745,1.691078830214606,2.1336885749805026,27.0,1.0,1,3
604,30,p20,7.022,3.9178,5.7603,15.7507,1.6123692908263911,1.6859506986456356,27.0,4.0,1,0
605,30,p21,6.2253,3.6095,4.9695,15.4664,1.527620977206061,1.667940430190828,27.0,4.0,1,0
606,30,p22,9.0129,22.1625,17.748,12.2406,1.27965659455965,1.5130142504998392,27.0,7.0,1,3
0,1,v0,12.5103,3.9283,4.729,17.007,2.7885,2.8428246899938494,13.0,2.0,2,1
2,1,v1,12.6941,5.0008,5.0846,15.7345,2.3886,2.498176164614405,19.0,8.0,2,1
9,2,v2,13.2366,4.1981,7.4049,14.872,2.1079,2.21134758590948,15.0,2.0,2,1
10,3,v2,17.7279,19.7543,15.3197,3.6006,0.3822,1.174453667758681,45.0,9.0,2,1
71,4,v2,17.0209,22.4452,15.4555,1.945,0.6532,1.7067287594897718,39.0,4.0,2,1
132,5,v2,13.1074,4.688,5.004,17.3119,1.1884,1.429753696498498,25.0,1.0,2,1
163,6,v2,13.8167,4.8852,3.4629,18.2884,1.445,1.796489178503876,26.0,2.0,2,1
191,7,v2,14.3656,4.667,6.5329999999999995,18.7526,1.3922,1.4753595918306004,31.0,2.0,2,1
235,8,v2,14.5501,4.1917,16.7226,22.2934,1.5897,2.1875844289175728,21.0,3.0,2,1
256,9,v2,10.0218,17.7117,15.9477,3.4641,1.7499,1.9789604282012725,24.0,4.0,2,1
267,10,v0,15.3485,5.2289,6.5957,15.4366,0.0022,0.01164448162428644,39.0,1.0,2,1
280,11,v0,10.4272,17.6098,16.1279,3.6885,1.6996,2.320377789188032,21.0,6.0,2,1
291,12,v0,14.7553,4.4937,16.64,18.5285,2.5521,2.6856921649366887,15.0,4.0,2,1
295,13,v0,13.7322,4.8116,7.1323,17.7731,2.1383,2.231981866488146,15.0,1.0,2,1
300,14,v0,13.025,5.3871,5.2283,13.9656,3.312,3.351021062061786,11.0,4.0,2,1
306,15,v0,16.1094,21.9508,13.5659,5.1966,1.4509999999999998,1.9877705908048942,19.0,1.0,2,1
315,16,v0,12.5208,6.0169,5.305,15.6308,2.1866,2.2783739505252854,15.0,4.0,2,1
317,17,v0,11.937999999999999,12.6925,5.1141,13.6898,3.4482,3.5055119656243585,5.0,1.0,2,1
318,17,v1,19.7625,12.5294,5.3702,14.7519,3.6407,3.8498249803493434,9.0,1.0,2,1
331,18,v0,19.3495,7.7345,6.1504,17.2766,4.0718,4.129574828731654,15.0,7.0,2,1
344,19,v0,24.1571,12.7398,29.0721,29.8268,2.7244,2.5992350845622236,20.0,5.0,2,1
365,20,v2,20.8149,8.0791,6.502000000000001,24.5654,0.0514,1.648900066184511,90.0,38.0,2,1
366,20,v3,26.0909,13.3335,4.5383,17.7129,2.2683,2.4435692362029124,61.0,38.0,2,1
367,20,v4,20.7431,3.6401,5.3373,18.9763,0.1109,2.230462658395399,82.0,54.0,2,1
441,21,v5,40.9414,10.4447,5.3755,16.7772,0.951,2.1004711055395853,125.0,81.0,2,1
481,22,v0,29.9863,10.707,5.5127,16.867,3.7988,3.5196376250675057,33.0,14.0,2,1
531,23,v0,32.2157,11.9941,6.2036,18.1529,4.6774,3.654660599733952,37.0,13.0,2,1
569,24,v1,24.7906,13.6076,4.5098,19.2211,3.8038,4.6327269493667345,61.0,52.0,2,1
570,24,v3,41.24100000000001,13.8126,7.1842,17.7998,3.4392,4.164418678284824,69.0,52.0,2,1
580,25,v0,26.0393,11.0212,5.575,13.7196,4.5694,4.758004955661722,23.0,14.0,2,1
591,26,v1,41.5289,6.4984,5.5788,15.8407,1.9798,2.7314614516184736,40.0,5.0,2,1
592,26,v2,42.0015,7.1619,5.0907,14.0088,2.2441,3.106267029104159,44.0,13.0,2,1
600,27,v1,25.8902,10.2798,5.5788,15.8407,2.7178,2.936376106316832,40.0,19.0,2,1
601,27,v2,36.9475,7.9626,5.0907,14.0088,1.9875,3.222378296122759,44.0,19.0,2,1
602,27,v3,35.341,3.8138,5.291,13.6637,2.0258,3.1509804044417447,48.0,26.0,2,1
614,28,v0,20.3492,5.8508,5.6713,15.9723,5.9431,6.050127386805273,11.0,5.0,2,1
618,29,v0,57.5177,16.3368,4.249,19.4481,5.899,6.029853618365606,19.0,1.0,2,1
633,30,v0,42.5179,9.9163,5.5743,13.9038,4.4886,4.694264609383551,17.0,1.0,2,1
635,30,v1,43.9157,10.1498,4.6871,14.9929,4.9169,4.964772941019649,22.0,6.0,2,1
